SchoolYear,County_Name,District_BEDS_Code,District_Name,School_BEDS_Code,Location_Name,Public_Immigrant_Student_Cnt
06/30/2016,NASSAU,280410030000,MINEOLA UFSD,280410030007,MINEOLA MIDDLE SCHOOL,45
06/30/2016,NASSAU,280410030000,MINEOLA UFSD,280410030666,PK - MINEOLA UFSD,s
06/30/2016,NASSAU,280410030000,MINEOLA UFSD,280410030777,HB - MINEOLA UFSD,s
06/30/2016,NASSAU,280411030000,CARLE PLACE UFSD,280411030001,CHERRY LANE SCHOOL,s
06/30/2016,NASSAU,280411030000,CARLE PLACE UFSD,280411030002,RUSHMORE AVENUE SCHOOL,12
06/30/2016,NASSAU,280411030000,CARLE PLACE UFSD,280411030003,CARLE PLACE MIDDLE SENIOR HIGH SCH,43
06/30/2016,NASSAU,280501060000,NORTH SHORE CSD,280501060001,GLEN HEAD ELEMENTARY SCHOOL,10
06/30/2016,NASSAU,280501060000,NORTH SHORE CSD,280501060002,GLENWOOD LANDING ELEMENTARY SCHOOL,20
06/30/2016,NASSAU,280501060000,NORTH SHORE CSD,280501060003,SEA CLIFF ELEMENTARY SCHOOL,16
06/30/2016,NASSAU,280501060000,NORTH SHORE CSD,280501060004,NORTH SHORE SENIOR HIGH SCHOOL,49
06/30/2016,NASSAU,280501060000,NORTH SHORE CSD,280501060005,NORTH SHORE MIDDLE SCHOOL,29
06/30/2016,NASSAU,280502060000,SYOSSET CSD,280502060001,WALT WHITMAN ELEMENTARY SCHOOL,6
06/30/2016,NASSAU,280502060000,SYOSSET CSD,280502060002,WILLITS ELEMENTARY SCHOOL,9
06/30/2016,NASSAU,280502060000,SYOSSET CSD,280502060003,BERRY HILL ELEMENTARY SCHOOL,7
06/30/2016,NASSAU,280502060000,SYOSSET CSD,280502060004,BAYLIS ELEMENTARY SCHOOL,12
06/30/2016,NASSAU,280502060000,SYOSSET CSD,280502060006,ROBBINS LANE ELEMENTARY SCHOOL,8
06/30/2016,NASSAU,280502060000,SYOSSET CSD,280502060007,SOUTH GROVE ELEMENTARY SCHOOL,13
06/30/2016,NASSAU,280502060000,SYOSSET CSD,280502060010,VILLAGE ELEMENTARY SCHOOL,11
06/30/2016,NASSAU,280502060000,SYOSSET CSD,280502060011,H B THOMPSON MIDDLE SCHOOL,38
06/30/2016,NASSAU,280502060000,SYOSSET CSD,280502060012,SOUTH WOODS MIDDLE SCHOOL,30
06/30/2016,NASSAU,280502060000,SYOSSET CSD,280502060014,SYOSSET SENIOR HIGH SCHOOL,134
06/30/2016,NASSAU,280503060000,LOCUST VALLEY CSD,280503060001,BAYVILLE ELEMENTARY SCHOOL,9
06/30/2016,NASSAU,280503060000,LOCUST VALLEY CSD,280503060002,LOCUST VALLEY MIDDLE SCHOOL,29
06/30/2016,NASSAU,280503060000,LOCUST VALLEY CSD,280503060003,LOCUST VALLEY HIGH SCHOOL,61
06/30/2016,NASSAU,280503060000,LOCUST VALLEY CSD,280503060004,ANN MACARTHUR PRIMARY SCHOOL,26
06/30/2016,NASSAU,280504060000,PLAINVIEW-OLD BETHPAGE CSD,280504060001,PASADENA ELEMENTARY SCHOOL,s
06/30/2016,NASSAU,280504060000,PLAINVIEW-OLD BETHPAGE CSD,280504060004,PARKWAY SCHOOL,s
06/30/2016,NASSAU,280504060000,PLAINVIEW-OLD BETHPAGE CSD,280504060006,H B MATTLIN MIDDLE SCHOOL,10
06/30/2016,NASSAU,280504060000,PLAINVIEW-OLD BETHPAGE CSD,280504060010,PLAINVIEW-OLD BETHPAGE/JFK HS,47
06/30/2016,NASSAU,280504060000,PLAINVIEW-OLD BETHPAGE CSD,280504060012,OLD BETHPAGE SCHOOL,s
06/30/2016,NASSAU,280504060000,PLAINVIEW-OLD BETHPAGE CSD,280504060014,PLAINVIEW-OLD BETHPAGE MIDDLE SCH,30
06/30/2016,NASSAU,280504060000,PLAINVIEW-OLD BETHPAGE CSD,280504060015,STRATFORD ROAD SCHOOL,9
06/30/2016,NASSAU,280504060000,PLAINVIEW-OLD BETHPAGE CSD,280504060016,PLAINVIEW-OLD BETHPAGE KNDG CTR,s
06/30/2016,NASSAU,280506060000,OYSTER BAY-EAST NORWICH CSD,280506060002,OYSTER BAY HIGH SCHOOL,61
06/30/2016,NASSAU,280506060000,OYSTER BAY-EAST NORWICH CSD,280506060003,THEODORE ROOSEVELT SCHOOL,10
06/30/2016,NASSAU,280506060000,OYSTER BAY-EAST NORWICH CSD,280506060005,VERNON SCHOOL,26
06/30/2016,NASSAU,280515030000,JERICHO UFSD,280515030001,CANTIAGUE ELEMENTARY SCHOOL,57
06/30/2016,NASSAU,280515030000,JERICHO UFSD,280515030002,GEORGE A JACKSON SCHOOL,28
06/30/2016,NASSAU,280515030000,JERICHO UFSD,280515030003,ROBERT SEAMAN ELEMENTARY SCHOOL,18
06/30/2016,NASSAU,280515030000,JERICHO UFSD,280515030005,JERICHO SENIOR HIGH SCHOOL,115
06/30/2016,NASSAU,280515030000,JERICHO UFSD,280515030006,JERICHO MIDDLE SCHOOL,46
06/30/2016,NASSAU,280517030000,HICKSVILLE UFSD,280517030001,BURNS AVENUE SCHOOL,30
06/30/2016,NASSAU,280517030000,HICKSVILLE UFSD,280517030002,DUTCH LANE SCHOOL,14
06/30/2016,NASSAU,280517030000,HICKSVILLE UFSD,280517030004,FORK LANE SCHOOL,22
06/30/2016,NASSAU,280517030000,HICKSVILLE UFSD,280517030005,LEE AVENUE SCHOOL,35
06/30/2016,NASSAU,280517030000,HICKSVILLE UFSD,280517030006,OLD COUNTRY ROAD SCHOOL,29
06/30/2016,NASSAU,280517030000,HICKSVILLE UFSD,280517030008,WOODLAND AVENUE SCHOOL,10
06/30/2016,NASSAU,280517030000,HICKSVILLE UFSD,280517030010,HICKSVILLE HIGH SCHOOL,294
06/30/2016,NASSAU,280517030000,HICKSVILLE UFSD,280517030011,HICKSVILLE MIDDLE SCHOOL,136
06/30/2016,NASSAU,280517030000,HICKSVILLE UFSD,280517030013,EAST STREET SCHOOL,34
06/30/2016,NASSAU,280517030000,HICKSVILLE UFSD,280517030777,HB - HICKSVILLE UFSD,s
06/30/2016,NASSAU,280518030000,PLAINEDGE UFSD,280518030001,PLAINEDGE MIDDLE SCHOOL,s
06/30/2016,NASSAU,280518030000,PLAINEDGE UFSD,280518030003,JOHN H WEST SCHOOL,s
06/30/2016,NASSAU,280518030000,PLAINEDGE UFSD,280518030009,PLAINEDGE SENIOR HIGH SCHOOL,7
06/30/2016,NASSAU,280521030000,BETHPAGE UFSD,280521030002,CENTRAL BOULEVARD ELEMENTARY SCHOOL,16
06/30/2016,NASSAU,280521030000,BETHPAGE UFSD,280521030003,CHARLES CAMPAGNE SCHOOL,9
06/30/2016,NASSAU,280521030000,BETHPAGE UFSD,280521030004,KRAMER LANE ELEMENTARY SCHOOL,12
06/30/2016,NASSAU,280521030000,BETHPAGE UFSD,280521030006,BETHPAGE SENIOR HIGH SCHOOL,31
06/30/2016,NASSAU,280521030000,BETHPAGE UFSD,280521030008,JOHN F KENNEDY MIDDLE SCHOOL,18
06/30/2016,NASSAU,280521030000,BETHPAGE UFSD,280521030777,HB - BETHPAGE UFSD,s
06/30/2016,NASSAU,280522030000,FARMINGDALE UFSD,280522030001,ALBANY AVENUE ELEMENTARY SCHOOL,6
06/30/2016,NASSAU,280522030000,FARMINGDALE UFSD,280522030002,SALTZMAN EAST MEMORIAL ELEM SCH,46
06/30/2016,NASSAU,280522030000,FARMINGDALE UFSD,280522030004,NORTHSIDE ELEMENTARY SCHOOL,23
06/30/2016,NASSAU,280522030000,FARMINGDALE UFSD,280522030006,WOODWARD PARKWAY ELEMENTARY SCHOOL,23
06/30/2016,NASSAU,280522030000,FARMINGDALE UFSD,280522030008,HOWITT SCHOOL,66
06/30/2016,NASSAU,280522030000,FARMINGDALE UFSD,280522030009,FARMINGDALE SENIOR HIGH SCHOOL,133
06/30/2016,NASSAU,280522030000,FARMINGDALE UFSD,280522030666,PK - FARMINGDALE UFSD,s
06/30/2016,NASSAU,280523030000,MASSAPEQUA UFSD,280523030001,BIRCH LANE ELEMENTARY SCHOOL,9
06/30/2016,NASSAU,280523030000,MASSAPEQUA UFSD,280523030003,EAST LAKE ELEMENTARY SCHOOL,s
06/30/2016,NASSAU,280523030000,MASSAPEQUA UFSD,280523030004,FAIRFIELD ELEMENTARY SCHOOL,13
06/30/2016,NASSAU,280523030000,MASSAPEQUA UFSD,280523030006,LOCKHART ELEMENTARY SCHOOL,s
06/30/2016,NASSAU,280523030000,MASSAPEQUA UFSD,280523030007,UNQUA ELEMENTARY SCHOOL,6
06/30/2016,NASSAU,280523030000,MASSAPEQUA UFSD,280523030010,BERNER MIDDLE SCHOOL,18
06/30/2016,NASSAU,280523030000,MASSAPEQUA UFSD,280523030011,MASSAPEQUA HIGH SCHOOL,35
06/30/2016,NASSAU,280523030000,MASSAPEQUA UFSD,280523030012,MCKENNA ELEMENTARY SCHOOL,5
06/30/2016,NASSAU,280523030000,MASSAPEQUA UFSD,280523030014,MHS AMES CAMPUS,8
06/30/2016,NASSAU,289000000000,NASSAU BOCES,289000000000,NASSAU BOCES,83
06/30/2016,NEW YORK,307500010000,NYC SPEC SCHOOLS - DIST 75,307500011035,PS 35,s
06/30/2016,NEW YORK,307500010000,NYC SPEC SCHOOLS - DIST 75,307500011079,PS 79 HORAN SCHOOL,6
06/30/2016,NEW YORK,307500010000,NYC SPEC SCHOOLS - DIST 75,307500011094,PS 94,s
06/30/2016,NEW YORK,307500010000,NYC SPEC SCHOOLS - DIST 75,307500011138,PS 138,8
06/30/2016,NEW YORK,307500010000,NYC SPEC SCHOOLS - DIST 75,307500011169,PS 169 ROBERT F KENNEDY,s
06/30/2016,NEW YORK,307500010000,NYC SPEC SCHOOLS - DIST 75,307500011226,PS 226,s
06/30/2016,NEW YORK,307500010000,NYC SPEC SCHOOLS - DIST 75,307500011721,PS 721 MANHATTAN OCC TRNING CTR,13
06/30/2016,NEW YORK,307500010000,NYC SPEC SCHOOLS - DIST 75,307500011751,MANHATTAN SCHOOL FOR CAREER DVLPMNT,5
06/30/2016,NEW YORK,307500010000,NYC SPEC SCHOOLS - DIST 75,307500011811,PS 811 MICKEY MANTLE SCHOOL,s
06/30/2016,NEW YORK,307500010000,NYC SPEC SCHOOLS - DIST 75,307500012010,PS 10,s
06/30/2016,NEW YORK,307500010000,NYC SPEC SCHOOLS - DIST 75,307500012012,PS 12 LEWIS AND CLARK SCHOOL,13
06/30/2016,NEW YORK,307500010000,NYC SPEC SCHOOLS - DIST 75,307500012168,PS 168,s
06/30/2016,NEW YORK,307500010000,NYC SPEC SCHOOLS - DIST 75,307500012176,PS 176,s
06/30/2016,NEW YORK,307500010000,NYC SPEC SCHOOLS - DIST 75,307500012186,PS 186 WALTER J DAMROSCH SCHOOL,13
06/30/2016,NEW YORK,307500010000,NYC SPEC SCHOOLS - DIST 75,307500012188,PS 188,10
06/30/2016,NEW YORK,307500010000,NYC SPEC SCHOOLS - DIST 75,307500012352,VIDA BOGART SCHOOL FOR ALL CHILDREN,s
06/30/2016,NEW YORK,307500010000,NYC SPEC SCHOOLS - DIST 75,307500012721,PS 721 STEVEN MCSWEENEY SCHOOL,20
06/30/2016,NEW YORK,307500010000,NYC SPEC SCHOOLS - DIST 75,307500012723,PS 723,6
06/30/2016,NEW YORK,307500010000,NYC SPEC SCHOOLS - DIST 75,307500012754,JM RAPPORT SCHOOL FOR CAREER DVLPMNT,8
06/30/2016,NEW YORK,307500010000,NYC SPEC SCHOOLS - DIST 75,307500012811,PS 811,11
06/30/2016,NEW YORK,307500010000,NYC SPEC SCHOOLS - DIST 75,307500013004,PS 4,s
06/30/2016,NEW YORK,307500010000,NYC SPEC SCHOOLS - DIST 75,307500013036,PS 36,s
06/30/2016,NEW YORK,307500010000,NYC SPEC SCHOOLS - DIST 75,307500013053,PS 53,5
06/30/2016,NEW YORK,307500010000,NYC SPEC SCHOOLS - DIST 75,307500013077,PS 77,s
06/30/2016,NEW YORK,307500010000,NYC SPEC SCHOOLS - DIST 75,307500013141,PS 141,7
06/30/2016,NEW YORK,307500010000,NYC SPEC SCHOOLS - DIST 75,307500013231,PS 231,s
06/30/2016,NEW YORK,307500010000,NYC SPEC SCHOOLS - DIST 75,307500013368,PS 368,s
06/30/2016,NEW YORK,307500010000,NYC SPEC SCHOOLS - DIST 75,307500013369,PS 369 COY L COX SCHOOL,8
06/30/2016,NEW YORK,307500010000,NYC SPEC SCHOOLS - DIST 75,307500013370,PS 370,s
06/30/2016,NEW YORK,307500010000,NYC SPEC SCHOOLS - DIST 75,307500013371,PS 371 LILLIAN L RASHKIS,6
06/30/2016,NEW YORK,307500010000,NYC SPEC SCHOOLS - DIST 75,307500013372,PS 372 CHILDREN'S SCHOOL (THE),s
06/30/2016,NEW YORK,307500010000,NYC SPEC SCHOOLS - DIST 75,307500013373,PS 373 BROOKLYN TRANSITION CENTER,12
06/30/2016,NEW YORK,307500010000,NYC SPEC SCHOOLS - DIST 75,307500013396,PS 396,5
06/30/2016,NEW YORK,307500010000,NYC SPEC SCHOOLS - DIST 75,307500013721,PS 721 BROOKLYN OCCUP TRNING CTR,15
06/30/2016,NEW YORK,307500010000,NYC SPEC SCHOOLS - DIST 75,307500013753,PS 753 SCHOOL FOR CAREER DVLPMNT,s
06/30/2016,NEW YORK,307500010000,NYC SPEC SCHOOLS - DIST 75,307500013771,PS 771,s
06/30/2016,NEW YORK,307500010000,NYC SPEC SCHOOLS - DIST 75,307500013811,PS 811 CONNIE LEKAS SCHOOL,s
06/30/2016,NEW YORK,307500010000,NYC SPEC SCHOOLS - DIST 75,307500014004,PS 4,s
06/30/2016,NEW YORK,307500010000,NYC SPEC SCHOOLS - DIST 75,307500014009,PS 9,9
06/30/2016,NEW YORK,307500010000,NYC SPEC SCHOOLS - DIST 75,307500014023,PS 23 AT QUEENS CHILDREN CTR,6
06/30/2016,NEW YORK,307500010000,NYC SPEC SCHOOLS - DIST 75,307500014075,ROBERT E PEARY SCHOOL,8
06/30/2016,NEW YORK,307500010000,NYC SPEC SCHOOLS - DIST 75,307500014177,PS 177,8
06/30/2016,NEW YORK,307500010000,NYC SPEC SCHOOLS - DIST 75,307500014224,PS 224,s
06/30/2016,NEW YORK,307500010000,NYC SPEC SCHOOLS - DIST 75,307500014233,PS 233,7
06/30/2016,NEW YORK,307500010000,NYC SPEC SCHOOLS - DIST 75,307500014255,PS 255,s
06/30/2016,NEW YORK,307500010000,NYC SPEC SCHOOLS - DIST 75,307500014256,PS 256,s
06/30/2016,NEW YORK,307500010000,NYC SPEC SCHOOLS - DIST 75,307500014277,RIVERVIEW SCHOOL (THE),s
06/30/2016,NEW YORK,307500010000,NYC SPEC SCHOOLS - DIST 75,307500014721,JOHN F KENNEDY JR SCHOOL,19
06/30/2016,NEW YORK,307500010000,NYC SPEC SCHOOLS - DIST 75,307500014752,QUEENS TRANSITION CENTER,9
06/30/2016,NEW YORK,307500010000,NYC SPEC SCHOOLS - DIST 75,307500014811,PS 811,s
06/30/2016,NEW YORK,307500010000,NYC SPEC SCHOOLS - DIST 75,307500014993,PS 993,7
06/30/2016,NEW YORK,307500010000,NYC SPEC SCHOOLS - DIST 75,307500015025,SOUTH RICHMOND HIGH SCH IS/PS 25,s
06/30/2016,NEW YORK,307500010000,NYC SPEC SCHOOLS - DIST 75,307500015373,PS 373,s
06/30/2016,NEW YORK,307500010000,NYC SPEC SCHOOLS - DIST 75,307500015721,RICHARD H HUNGERFORD SCHOOL (THE),5
06/30/2016,NEW YORK,310100010000,NYC GEOG DIST # 1 - MANHATTAN,310100010015,PS 15 ROBERTO CLEMENTE,s
06/30/2016,NEW YORK,310100010000,NYC GEOG DIST # 1 - MANHATTAN,310100010019,PS 19 ASHER LEVY,s
06/30/2016,NEW YORK,310100010000,NYC GEOG DIST # 1 - MANHATTAN,310100010020,PS 20 ANNA SILVER,8
06/30/2016,NEW YORK,310100010000,NYC GEOG DIST # 1 - MANHATTAN,310100010034,PS 34 FRANKLIN D ROOSEVELT,5
06/30/2016,NEW YORK,310100010000,NYC GEOG DIST # 1 - MANHATTAN,310100010063,STAR ACADEMY PS 63 (THE),s
06/30/2016,NEW YORK,310100010000,NYC GEOG DIST # 1 - MANHATTAN,310100010064,PS 64 ROBERT SIMON,s
06/30/2016,NEW YORK,310100010000,NYC GEOG DIST # 1 - MANHATTAN,310100010110,PS 110 FLORENCE NIGHTINGALE,5
06/30/2016,NEW YORK,310100010000,NYC GEOG DIST # 1 - MANHATTAN,310100010134,PS 134 HENRIETTA SZOLD,s
06/30/2016,NEW YORK,310100010000,NYC GEOG DIST # 1 - MANHATTAN,310100010137,PS 137 JOHN L BERNSTEIN,s
06/30/2016,NEW YORK,310100010000,NYC GEOG DIST # 1 - MANHATTAN,310100010140,PS 140 NATHAN STRAUS,10
06/30/2016,NEW YORK,310100010000,NYC GEOG DIST # 1 - MANHATTAN,310100010142,PS 142 AMALIA CASTRO,6
06/30/2016,NEW YORK,310100010000,NYC GEOG DIST # 1 - MANHATTAN,310100010184,PS 184 SHUANG WEN,14
06/30/2016,NEW YORK,310100010000,NYC GEOG DIST # 1 - MANHATTAN,310100010188,PS 188 ISLAND SCHOOL (THE),8
06/30/2016,NEW YORK,310100010000,NYC GEOG DIST # 1 - MANHATTAN,310100010301,"TECHNOLOGY, ARTS AND SCIENCES STUDIO",5
06/30/2016,NEW YORK,310100010000,NYC GEOG DIST # 1 - MANHATTAN,310100010315,EAST VILLAGE COMMUNITY SCHOOL (THE),s
06/30/2016,NEW YORK,310100010000,NYC GEOG DIST # 1 - MANHATTAN,310100010345,CASTLE,s
06/30/2016,NEW YORK,310100010000,NYC GEOG DIST # 1 - MANHATTAN,310100010361,CHILDREN'S WORKSHOP SCHOOL (THE),s
06/30/2016,NEW YORK,310100010000,NYC GEOG DIST # 1 - MANHATTAN,310100010363,NEIGHBORHOOD SCHOOL,s
06/30/2016,NEW YORK,310100010000,NYC GEOG DIST # 1 - MANHATTAN,310100010364,EARTH SCHOOL,6
06/30/2016,NEW YORK,310100010000,NYC GEOG DIST # 1 - MANHATTAN,310100010378,SCHOOL FOR GLOBAL LEADERS,19
06/30/2016,NEW YORK,310100010000,NYC GEOG DIST # 1 - MANHATTAN,310100010839,TOMPKINS SQUARE MIDDLE SCHOOL,15
06/30/2016,NEW YORK,310100010000,NYC GEOG DIST # 1 - MANHATTAN,310100011292,HENRY STREET SCHOOL,14
06/30/2016,NEW YORK,310100010000,NYC GEOG DIST # 1 - MANHATTAN,310100011448,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,24
06/30/2016,NEW YORK,310100010000,NYC GEOG DIST # 1 - MANHATTAN,310100011450,EAST SIDE COMMUNITY SCHOOL,14
06/30/2016,NEW YORK,310100010000,NYC GEOG DIST # 1 - MANHATTAN,310100011458,FORSYTHE SATELLITE ACADEMY,6
06/30/2016,NEW YORK,310100010000,NYC GEOG DIST # 1 - MANHATTAN,310100011509,MARTA VALLE HIGH SCHOOL,6
06/30/2016,NEW YORK,310100010000,NYC GEOG DIST # 1 - MANHATTAN,310100011515,LOWER EAST SIDE PREP HIGH SCHOOL,24
06/30/2016,NEW YORK,310100010000,NYC GEOG DIST # 1 - MANHATTAN,310100011539,"NEW EXPLORATIONS SCI, TECH & MATH",25
06/30/2016,NEW YORK,310100010000,NYC GEOG DIST # 1 - MANHATTAN,310100011650,CASCADES HIGH SCHOOL,7
06/30/2016,NEW YORK,310100010000,NYC GEOG DIST # 1 - MANHATTAN,310100011696,BARD HIGH SCHOOL EARLY COLLEGE,16
06/30/2016,NEW YORK,310100860866,GIRLS PREP CHARTER SCHOOL,310100860866,GIRLS PREP CHARTER SCHOOL,s
06/30/2016,NEW YORK,310100861055,GREAT OAKS CHARTER SCHOOL,310100861055,GREAT OAKS CHARTER SCHOOL,s
06/30/2016,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010001,PS 1 ALFRED E SMITH,12
06/30/2016,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010002,PS 2 MEYER LONDON,20
06/30/2016,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010003,PS 3 CHARRETTE SCHOOL,s
06/30/2016,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010006,PS 6 LILLIE D BLAKE,5
06/30/2016,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010011,PS 11 WILLIAM T HARRIS,17
06/30/2016,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010033,PS 33 CHELSEA PREP,10
06/30/2016,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010040,PS 40 AUGUSTUS SAINT-GAUDENS,5
06/30/2016,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010041,PS 41 GREENWICH VILLAGE,6
06/30/2016,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010042,PS 42 BENJAMIN ALTMAN,40
06/30/2016,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010047,AMERICAN SIGN LANG & ENG SECONDAR,s
06/30/2016,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010051,PS 51 ELIAS HOWE,s
06/30/2016,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010059,PS 59 BEEKMAN HILL INTERNATIONAL,5
06/30/2016,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010077,PS 77 LOWER LAB SCHOOL,s
06/30/2016,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010089,PS 89,8
06/30/2016,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010104,JHS 104 SIMON BARUCH,71
06/30/2016,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010111,PS 111 ADOLPH S OCHS,6
06/30/2016,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010114,EAST SIDE MIDDLE SCHOOL,17
06/30/2016,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010116,PS 116 MARY LINDLEY MURRAY,12
06/30/2016,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010124,PS 124 YUNG WING,19
06/30/2016,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010126,PS 126 JACOB AUGUST RIIS,40
06/30/2016,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010130,PS 130 HERNANDO DE SOTO,20
06/30/2016,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010131,MS 131,45
06/30/2016,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010150,PS 150,s
06/30/2016,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010151,YORKVILLE COMMUNITY SCHOOL,s
06/30/2016,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010158,PS 158 BAYARD TAYLOR,9
06/30/2016,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010167,JHS 167 ROBERT F WAGNER,63
06/30/2016,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010177,YORKVILLE EAST MIDDLE SCHOOL,14
06/30/2016,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010183,PS 183 ROBERT L STEVENSON,7
06/30/2016,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010198,PS 198 ISADOR E IDA STRAUS,7
06/30/2016,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010217,PS/IS 217 ROOSEVELT ISLAND,9
06/30/2016,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010234,PS 234 INDEPENDENCE SCHOOL,s
06/30/2016,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010255,MS 255 SALK SCHOOL OF SCIENCE,14
06/30/2016,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010260,MS 260 CLINTON SCH WRITERS & ARTISTS,12
06/30/2016,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010267,EAST SIDE ELEMENTARY-PS 267,s
06/30/2016,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010276,BATTERY PARK CITY SCHOOL,25
06/30/2016,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010289,IS 289,16
06/30/2016,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010290,PS 290 MANHATTAN NEW SCHOOL,5
06/30/2016,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010312,NYC LAB MS-COLLABORATIVE STUDIES,27
06/30/2016,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010397,SPRUCE STREET SCHOOL,6
06/30/2016,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010412,NYC LAB HS-COLLABORATIVE STUDIES,12
06/30/2016,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010413,SCHOOL OF THE FUTURE HIGH SCHOOL,19
06/30/2016,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010414,NYC MUSEUM SCHOOL,7
06/30/2016,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010416,ELEANOR ROOSEVELT HIGH SCHOOL,13
06/30/2016,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010418,MILLENNIUM HIGH SCHOOL,19
06/30/2016,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010777,HB - NYC GEO DIST # 2 - MANHATTAN,12
06/30/2016,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010896,LOWER MANHATTAN COM MIDDLE SCHOOL,30
06/30/2016,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200010933,CITY KNOLL MIDDLE SCHOOL,12
06/30/2016,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011135,URBAN ASSEMBLY-EMERGENCY MANAGEMENT,7
06/30/2016,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011139,STEPHEN T MATHER BLDG ARTS-CRAFTSMAN,7
06/30/2016,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011225,ELLA BAKER SCHOOL,s
06/30/2016,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011280,MANHATTAN EARLY COLLEGE SCH-ADVERTIS,8
06/30/2016,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011282,URBAN ASSEMBLY MAKER ACADEMY,9
06/30/2016,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011288,FOOD AND FINANCE HIGH SCHOOL,10
06/30/2016,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011294,ESSEX STREET ACADEMY,6
06/30/2016,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011296,HIGH SCHOOL OF HOSPITALITY MGMNT,18
06/30/2016,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011298,PACE HIGH SCHOOL,11
06/30/2016,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011300,URBAN ASSMBLY SCH-DESIGN & CONST,16
06/30/2016,NEW YORK,310200010000,NYC GEOG DIST # 2 - MANHATTAN,310200011303,FACING HISTORY SCHOOL (THE),19
